file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\animation-samples-main\OurStreets\app\src\main\java\com\google\samples\apps\ourstreets\data\DataPresenter.java,com.google.samples.apps.ourstreets.data.DataPresenter$Anonymous1,onDataChange/1[com.google.samples.apps.ourstreets.data.DataSnapshot],false,57,3,2,0,2,2,5,7,0,0,1,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,1,0,false
C:\animation-samples-main\OurStreets\app\src\main\java\com\google\samples\apps\ourstreets\data\DataPresenter.java,com.google.samples.apps.ourstreets.data.DataPresenter$Anonymous1,onCancelled/1[com.google.samples.apps.ourstreets.data.FirebaseError],false,67,2,1,0,1,1,3,4,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,1,0,false
C:\animation-samples-main\OurStreets\app\src\main\java\com\google\samples\apps\ourstreets\view\RecyclerItemClickListener.java,com.google.samples.apps.ourstreets.view.RecyclerItemClickListener$Anonymous1,onSingleTapUp/1[com.google.samples.apps.ourstreets.view.MotionEvent],false,36,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\LogView.java,LogView$Anonymous1,run/0,false,100,1,0,0,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\ui\ThreeTwoImageView.java,com.example.android.unsplash.ui.ThreeTwoImageView,"onMeasure/2[int,int]",false,29,0,0,0,0,1,3,5,0,2,2,3,0,0,0,0,0,0,0,2,2,2,0,0,0,0,7,4,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\ui\ThreeTwoImageView.java,com.example.android.unsplash.ui.ThreeTwoImageView,"ThreeTwoImageView/2[com.example.android.unsplash.ui.Context,com.example.android.unsplash.ui.AttributeSet]",true,24,2,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
C:\animation-samples-main\OurStreets\app\src\main\java\com\google\samples\apps\ourstreets\model\Gallery.java,com.google.samples.apps.ourstreets.model.Gallery$Anonymous1,createFromParcel/1[com.google.samples.apps.ourstreets.model.Parcel],false,169,2,2,0,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\animation-samples-main\OurStreets\app\src\main\java\com\google\samples\apps\ourstreets\model\Gallery.java,com.google.samples.apps.ourstreets.model.Gallery$Anonymous1,newArray/1[int],false,174,1,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$Anonymous1,onAnimationResume/1[com.example.android.unsplash.transition.Animator],false,212,1,0,0,0,1,3,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$Anonymous1,onAnimationEnd/1[com.example.android.unsplash.transition.Animator],false,189,1,0,0,0,1,6,7,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$Anonymous1,onAnimationPause/1[com.example.android.unsplash.transition.Animator],false,198,3,5,0,5,1,10,10,0,5,1,10,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12,1,0,false
C:\animation-samples-main\GridToPager\app\src\main\java\com\google\samples\gridtopager\fragment\ImagePagerFragment.java,com.google.samples.gridtopager.fragment.ImagePagerFragment$Anonymous1,onPageSelected/1[int],false,53,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\MainActivity.java,com.example.android.unsplash.MainActivity$Anonymous1,onTransitionEnd/1[com.example.android.unsplash.Transition],false,61,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\MainActivity.java,com.example.android.unsplash.MainActivity$Anonymous2,failure/1[com.example.android.unsplash.RetrofitError],false,107,1,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\MainActivity.java,com.example.android.unsplash.MainActivity$Anonymous2,"success/2[java.util.List<com.example.android.unsplash.data.model.Photo>,com.example.android.unsplash.Response]",false,99,3,1,0,1,1,3,4,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,1,0,false
C:\animation-samples-main\OurStreets\app\src\main\java\com\google\samples\apps\ourstreets\fragment\BackPressAware.java,com.google.samples.apps.ourstreets.fragment.BackPressAware,onBackPressed/0,false,28,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,true
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\MainActivity.java,com.example.android.unsplash.MainActivity$Anonymous3,"onItemSelected/2[RecyclerView.ViewHolder,int]",false,117,6,3,0,3,2,5,9,1,3,2,5,0,0,0,0,0,2,0,0,3,0,1,0,0,0,18,1,0,false
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"i/3[String,String,Throwable]",false,135,0,0,0,0,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"wtf/2[String,Throwable]",false,233,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"i/2[String,String]",false,145,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"e/2[String,String]",false,200,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"println/4[int,String,String,Throwable]",false,64,0,0,0,0,2,1,5,0,0,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,43,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"wtf/3[String,String,Throwable]",false,212,0,0,0,0,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"d/3[String,String,Throwable]",false,113,0,0,0,0,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"w/2[String,Throwable]",false,178,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"println/3[int,String,String]",false,78,0,0,0,0,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"e/3[String,String,Throwable]",false,190,0,0,0,0,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"v/2[String,String]",false,100,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"v/3[String,String,Throwable]",false,90,0,0,0,0,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"d/2[String,String]",false,123,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,setLogNode/1[LogNode],false,50,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"wtf/2[String,String]",false,222,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,getLogNode/0,false,43,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"w/3[String,String,Throwable]",false,157,0,0,0,0,1,1,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\Log.java,Log,"w/2[String,String]",false,167,0,0,0,0,1,1,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,0,true
C:\animation-samples-main\GridToPager\app\src\main\java\com\google\samples\gridtopager\fragment\ImagePagerFragment.java,com.google.samples.gridtopager.fragment.ImagePagerFragment$Anonymous2,"onMapSharedElements/2[java.util.List<java.lang.String>,java.util.Map<java.lang.String,com.google.samples.gridtopager.fragment.View>]",false,81,2,0,0,0,2,6,8,1,2,2,6,0,0,0,1,0,0,0,1,2,0,1,0,0,0,10,1,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\MainActivity.java,com.example.android.unsplash.MainActivity$Anonymous4,onPreDraw/0,false,145,0,0,0,0,1,3,5,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\MainActivity.java,com.example.android.unsplash.MainActivity$Anonymous5,getSpanSize/1[int],false,175,0,0,0,0,3,0,10,3,0,1,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,4,1,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,getOpacity/0,false,448,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,"getTranslationPoint/5[int,float,float,float,float]",false,453,0,1,1,0,7,0,14,3,0,5,0,0,0,0,0,0,4,0,1,0,6,1,0,0,0,9,2,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,setAlpha/1[int],false,439,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,setRight/1[float],false,344,1,1,0,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,"SwitchBitmapDrawable/8[com.example.android.unsplash.transition.TextView,int,com.example.android.unsplash.transition.Bitmap,float,float,com.example.android.unsplash.transition.Bitmap,float,float]",true,280,2,1,1,0,1,0,11,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,1,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,setFontSize/1[float],false,303,1,1,0,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,true
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,getTop/0,false,369,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,getBottom/0,false,383,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,draw/1[com.example.android.unsplash.transition.Canvas],false,402,3,3,0,3,2,10,24,0,11,1,10,2,1,0,0,0,3,0,4,11,7,1,0,0,0,21,1,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,getRight/0,false,376,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,setTextColor/1[int],false,313,1,2,0,2,1,2,5,0,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,true
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,setTop/1[float],false,334,1,1,0,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,true
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,setBottom/1[float],false,354,1,1,0,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,getTextColor/0,false,397,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,invalidateSelf/0,false,293,0,6,6,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,getFontSize/0,false,390,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,getLeft/0,false,362,0,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,setLeft/1[float],false,324,1,1,0,1,1,1,4,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,17,1,0,true
C:\animation-samples-main\Unsplash\app\src\main\java\com\example\android\unsplash\transition\TextResize.java,com.example.android.unsplash.transition.TextResize$SwitchBitmapDrawable,setColorFilter/1[com.example.android.unsplash.transition.ColorFilter],false,443,1,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\MessageOnlyLogFilter.java,MessageOnlyLogFilter,"println/4[int,String,String,Throwable]",false,40,1,0,0,0,2,2,5,0,0,4,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0,false
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\MessageOnlyLogFilter.java,MessageOnlyLogFilter,MessageOnlyLogFilter/1[LogNode],true,32,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\MessageOnlyLogFilter.java,MessageOnlyLogFilter,MessageOnlyLogFilter/0,true,36,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\MessageOnlyLogFilter.java,MessageOnlyLogFilter,getNext/0,false,49,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\animation-samples-main\RevealEffectBasic\Application\src\main\java\com\example\android\common\logger\MessageOnlyLogFilter.java,MessageOnlyLogFilter,setNext/1[LogNode],false,56,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,true
C:\animation-samples-main\BasicTransition\Application\src\main\java\com\example\android\common\logger\MessageOnlyLogFilter.java,com.example.android.common.logger.MessageOnlyLogFilter,setNext/1[com.example.android.common.logger.LogNode],false,56,1,4,4,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,1,0,true
C:\animation-samples-main\BasicTransition\Application\src\main\java\com\example\android\common\logger\MessageOnlyLogFilter.java,com.example.android.common.logger.MessageOnlyLogFilter,"println/4[int,java.lang.String,java.lang.String,java.lang.Throwable]",false,40,2,2,0,2,2,2,5,0,0,4,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0,false
C:\animation-samples-main\BasicTransition\Application\src\main\java\com\example\android\common\logger\MessageOnlyLogFilter.java,com.example.android.common.logger.MessageOnlyLogFilter,MessageOnlyLogFilter/0,true,36,0,4,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\animation-samples-main\BasicTransition\Application\src\main\java\com\example\android\common\logger\MessageOnlyLogFilter.java,com.example.android.common.logger.MessageOnlyLogFilter,getNext/0,false,49,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\animation-samples-main\BasicTransition\Application\src\main\java\com\example\android\common\logger\MessageOnlyLogFilter.java,com.example.android.common.logger.MessageOnlyLogFilter,MessageOnlyLogFilter/1[com.example.android.common.logger.LogNode],true,32,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,true
C:\animation-samples-main\GridToPager\app\src\main\java\com\google\samples\gridtopager\adapter\GridAdapter.java,com.google.samples.gridtopager.adapter.GridAdapter$ViewHolderListenerImpl,ViewHolderListenerImpl/1[com.google.samples.gridtopager.adapter.Fragment],true,98,1,1,1,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,false
C:\animation-samples-main\GridToPager\app\src\main\java\com\google\samples\gridtopager\adapter\GridAdapter.java,com.google.samples.gridtopager.adapter.GridAdapter$ViewHolderListenerImpl,"onItemClicked/2[com.google.samples.gridtopager.adapter.View,int]",false,124,4,1,0,1,1,12,6,0,1,2,12,0,0,0,0,0,1,0,0,2,0,0,0,0,0,39,1,0,true
C:\animation-samples-main\GridToPager\app\src\main\java\com\google\samples\gridtopager\adapter\GridAdapter.java,com.google.samples.gridtopager.adapter.GridAdapter$ViewHolderListenerImpl,"onLoadCompleted/2[com.google.samples.gridtopager.adapter.ImageView,int]",false,104,1,0,0,0,3,2,9,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,7,1,0,false
C:\animation-samples-main\Interpolator\Application\src\main\java\com\example\android\interpolator\InterpolatorFragment.java,com.example.android.interpolator.InterpolatorFragment,"onViewCreated/2[com.example.android.interpolator.View,com.example.android.interpolator.Bundle]",false,116,7,2,0,2,1,6,10,0,1,2,6,2,1,0,0,0,0,0,0,4,0,0,0,0,0,22,1,0,false
C:\animation-samples-main\Interpolator\Application\src\main\java\com\example\android\interpolator\InterpolatorFragment.java,com.example.android.interpolator.InterpolatorFragment,"startAnimation/3[com.example.android.interpolator.Interpolator,long,com.example.android.interpolator.Path]",false,213,3,2,2,0,1,4,7,1,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,1,0,true
C:\animation-samples-main\Interpolator\Application\src\main\java\com\example\android\interpolator\InterpolatorFragment.java,com.example.android.interpolator.InterpolatorFragment,initInterpolators/0,false,253,1,1,1,0,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,2,0,true
C:\animation-samples-main\Interpolator\Application\src\main\java\com\example\android\interpolator\InterpolatorFragment.java,com.example.android.interpolator.InterpolatorFragment,initPaths/0,false,269,1,1,1,0,1,2,8,0,0,0,2,0,0,0,0,0,0,0,8,2,0,0,0,0,0,17,2,0,true
C:\animation-samples-main\Interpolator\Application\src\main\java\com\example\android\interpolator\InterpolatorFragment.java,com.example.android.interpolator.InterpolatorFragment,onCreate/1[com.example.android.interpolator.Bundle],false,100,3,2,0,2,1,5,6,0,0,1,5,2,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,false
C:\animation-samples-main\Interpolator\Application\src\main\java\com\example\android\interpolator\InterpolatorFragment.java,com.example.android.interpolator.InterpolatorFragment,InterpolatorFragment/0,true,95,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\animation-samples-main\Interpolator\Application\src\main\java\com\example\android\interpolator\InterpolatorFragment.java,com.example.android.interpolator.InterpolatorFragment,getPathOut/0,false,245,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
C:\animation-samples-main\Interpolator\Application\src\main\java\com\example\android\interpolator\InterpolatorFragment.java,com.example.android.interpolator.InterpolatorFragment,initAnimateButton/1[com.example.android.interpolator.View],false,143,1,1,1,0,1,2,15,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38,2,0,true
C:\animation-samples-main\Interpolator\Application\src\main\java\com\example\android\interpolator\InterpolatorFragment.java,com.example.android.interpolator.InterpolatorFragment,"onCreateView/3[com.example.android.interpolator.LayoutInflater,com.example.android.interpolator.ViewGroup,com.example.android.interpolator.Bundle]",false,111,4,0,0,0,1,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,false
